year	month	day	symbol	nav	kinni	enne55_jatkab	katkestab_3ei	katkestab_3jah	parast55_jatkab_3ei	parast55_jatkab_3jah
2003	3	4	LXK75	0.59949	2	0.06	0.06	0.06	0.06	0.06
2003	3	5	LXK75	0.59502	2	0.06	0.06	0.06	0.06	0.06
2003	3	6	LXK75	0.59374	2	0.06	0.06	0.06	0.06	0.06
2003	3	7	LXK75	0.59182	2	0.06	0.06	0.06	0.06	0.06
2003	3	8	LXK75	0.59374	2	0.06	0.06	0.06	0.06	0.06
2003	3	9	LXK75	0.59374	2	0.06	0.06	0.06	0.06	0.06
2003	3	10	LXK75	0.58991	2	0.06	0.06	0.06	0.06	0.06
2003	3	11	LXK75	0.58543	2	0.06	0.06	0.06	0.06	0.06
2003	3	12	LXK75	0.58415	2	0.06	0.06	0.06	0.06	0.06
2003	3	13	LXK75	0.58224	2	0.06	0.06	0.06	0.06	0.06
2003	3	14	LXK75	0.58415	2	0.06	0.06	0.06	0.06	0.06
2003	3	15	LXK75	0.58224	2	0.06	0.06	0.06	0.06	0.06
2003	3	16	LXK75	0.58224	2	0.06	0.06	0.06	0.06	0.06
2003	3	17	LXK75	0.59502	2	0.06	0.06	0.06	0.06	0.06
2003	3	18	LXK75	0.60141	2	0.06	0.06	0.06	0.06	0.06
2003	3	19	LXK75	0.60141	2	0.06	0.06	0.06	0.06	0.06
2003	3	20	LXK75	0.60397	2	0.06	0.06	0.06	0.06	0.06
2003	3	21	LXK75	0.6046	2	0.06	0.06	0.06	0.06	0.06
2003	3	22	LXK75	0.60397	2	0.06	0.06	0.06	0.06	0.06
2003	3	23	LXK75	0.60397	2	0.06	0.06	0.06	0.06	0.06
2003	3	24	LXK75	0.60908	2	0.06	0.06	0.06	0.06	0.06
2003	3	25	LXK75	0.60205	2	0.06	0.06	0.06	0.06	0.06
2003	3	26	LXK75	0.60269	2	0.06	0.06	0.06	0.06	0.06
2003	3	27	LXK75	0.60333	2	0.06	0.06	0.06	0.06	0.06
2003	3	28	LXK75	0.60013	2	0.06	0.06	0.06	0.06	0.06
2003	3	29	LXK75	0.60333	2	0.06	0.06	0.06	0.06	0.06
2003	3	30	LXK75	0.60333	2	0.06	0.06	0.06	0.06	0.06
2003	3	31	LXK75	0.59885	2	0.06	0.06	0.06	0.06	0.06
2003	4	1	LXK75	0.59374	2	0.06	0.06	0.06	0.06	0.06
2003	4	2	LXK75	0.5963	2	0.06	0.06	0.06	0.06	0.06
2003	4	3	LXK75	0.60205	2	0.06	0.06	0.06	0.06	0.06
2003	4	4	LXK75	0.60397	2	0.06	0.06	0.06	0.06	0.06
2003	4	5	LXK75	0.60205	2	0.06	0.06	0.06	0.06	0.06
2003	4	6	LXK75	0.60205	2	0.06	0.06	0.06	0.06	0.06
2003	4	7	LXK75	0.60588	2	0.06	0.06	0.06	0.06	0.06
2003	4	8	LXK75	0.60908	2	0.06	0.06	0.06	0.06	0.06
2003	4	9	LXK75	0.6078	2	0.06	0.06	0.06	0.06	0.06
2003	4	10	LXK75	0.60716	2	0.06	0.06	0.06	0.06	0.06
2003	4	11	LXK75	0.60397	2	0.06	0.06	0.06	0.06	0.06
2003	4	12	LXK75	0.60716	2	0.06	0.06	0.06	0.06	0.06
2003	4	13	LXK75	0.60716	2	0.06	0.06	0.06	0.06	0.06
2003	4	14	LXK75	0.6046	2	0.06	0.06	0.06	0.06	0.06
2003	4	15	LXK75	0.60716	2	0.06	0.06	0.06	0.06	0.06
2003	4	16	LXK75	0.60972	2	0.06	0.06	0.06	0.06	0.06
2003	4	17	LXK75	0.60972	2	0.06	0.06	0.06	0.06	0.06
2003	4	18	LXK75	0.60972	2	0.06	0.06	0.06	0.06	0.06
2003	4	19	LXK75	0.60972	2	0.06	0.06	0.06	0.06	0.06
2003	4	20	LXK75	0.60972	2	0.06	0.06	0.06	0.06	0.06
2003	4	21	LXK75	0.6078	2	0.06	0.06	0.06	0.06	0.06
2003	4	22	LXK75	0.60972	2	0.06	0.06	0.06	0.06	0.06
2003	4	23	LXK75	0.61227	2	0.06	0.06	0.06	0.06	0.06
2003	4	24	LXK75	0.61483	2	0.06	0.06	0.06	0.06	0.06
2003	4	25	LXK75	0.61163	2	0.06	0.06	0.06	0.06	0.06
2003	4	26	LXK75	0.61483	2	0.06	0.06	0.06	0.06	0.06
2003	4	27	LXK75	0.61483	2	0.06	0.06	0.06	0.06	0.06
2003	4	28	LXK75	0.61036	2	0.06	0.06	0.06	0.06	0.06
2003	4	29	LXK75	0.61227	2	0.06	0.06	0.06	0.06	0.06
2003	4	30	LXK75	0.61163	2	0.06	0.06	0.06	0.06	0.06
2003	5	1	LXK75	0.61163	2	0.06	0.06	0.06	0.06	0.06
2003	5	2	LXK75	0.61163	2	0.06	0.06	0.06	0.06	0.06
2003	5	3	LXK75	0.61163	2	0.06	0.06	0.06	0.06	0.06
2003	5	4	LXK75	0.61163	2	0.06	0.06	0.06	0.06	0.06
2003	5	5	LXK75	0.61291	2	0.06	0.06	0.06	0.06	0.06
2003	5	6	LXK75	0.61291	2	0.06	0.06	0.06	0.06	0.06
2003	5	7	LXK75	0.61739	2	0.06	0.06	0.06	0.06	0.06
2003	5	8	LXK75	0.61611	2	0.06	0.06	0.06	0.06	0.06
2003	5	9	LXK75	0.611	2	0.06	0.06	0.06	0.06	0.06
2003	5	10	LXK75	0.61611	2	0.06	0.06	0.06	0.06	0.06
2003	5	11	LXK75	0.61611	2	0.06	0.06	0.06	0.06	0.06
2003	5	12	LXK75	0.61291	2	0.06	0.06	0.06	0.06	0.06
2003	5	13	LXK75	0.61419	2	0.06	0.06	0.06	0.06	0.06
2003	5	14	LXK75	0.61483	2	0.06	0.06	0.06	0.06	0.06
2003	5	15	LXK75	0.61611	2	0.06	0.06	0.06	0.06	0.06
2003	5	16	LXK75	0.61739	2	0.06	0.06	0.06	0.06	0.06
2003	5	17	LXK75	0.61611	2	0.06	0.06	0.06	0.06	0.06
2003	5	18	LXK75	0.61611	2	0.06	0.06	0.06	0.06	0.06
2003	5	19	LXK75	0.61739	2	0.06	0.06	0.06	0.06	0.06
2003	5	20	LXK75	0.61036	2	0.06	0.06	0.06	0.06	0.06
2003	5	21	LXK75	0.61163	2	0.06	0.06	0.06	0.06	0.06
2003	5	22	LXK75	0.611	2	0.06	0.06	0.06	0.06	0.06
2003	5	23	LXK75	0.61291	2	0.06	0.06	0.06	0.06	0.06
2003	5	24	LXK75	0.611	2	0.06	0.06	0.06	0.06	0.06
2003	5	25	LXK75	0.611	2	0.06	0.06	0.06	0.06	0.06
2003	5	26	LXK75	0.61227	2	0.06	0.06	0.06	0.06	0.06
2003	5	27	LXK75	0.61227	2	0.06	0.06	0.06	0.06	0.06
2003	5	28	LXK75	0.61227	2	0.06	0.06	0.06	0.06	0.06
2003	5	29	LXK75	0.61163	2	0.06	0.06	0.06	0.06	0.06
2003	5	30	LXK75	0.61867	2	0.06	0.06	0.06	0.06	0.06
2003	5	31	LXK75	0.61163	2	0.06	0.06	0.06	0.06	0.06
2003	6	1	LXK75	0.61163	2	0.06	0.06	0.06	0.06	0.06
2003	6	2	LXK75	0.6193	2	0.06	0.06	0.06	0.06	0.06
2003	6	3	LXK75	0.62186	2	0.06	0.06	0.06	0.06	0.06
2003	6	4	LXK75	0.62378	2	0.06	0.06	0.06	0.06	0.06
2003	6	5	LXK75	0.62442	2	0.06	0.06	0.06	0.06	0.06
2003	6	6	LXK75	0.62506	2	0.06	0.06	0.06	0.06	0.06
2003	6	7	LXK75	0.62442	2	0.06	0.06	0.06	0.06	0.06
2003	6	8	LXK75	0.62442	2	0.06	0.06	0.06	0.06	0.06
2003	6	9	LXK75	0.62697	2	0.06	0.06	0.06	0.06	0.06
2003	6	10	LXK75	0.62761	2	0.06	0.06	0.06	0.06	0.06
2003	6	11	LXK75	0.62953	2	0.06	0.06	0.06	0.06	0.06
2003	6	12	LXK75	0.63145	2	0.06	0.06	0.06	0.06	0.06
2003	6	13	LXK75	0.63273	2	0.06	0.06	0.06	0.06	0.06
2003	6	14	LXK75	0.63145	2	0.06	0.06	0.06	0.06	0.06
2003	6	15	LXK75	0.63145	2	0.06	0.06	0.06	0.06	0.06
2003	6	16	LXK75	0.63145	2	0.06	0.06	0.06	0.06	0.06
2003	6	17	LXK75	0.634	2	0.06	0.06	0.06	0.06	0.06
2003	6	18	LXK75	0.634	2	0.06	0.06	0.06	0.06	0.06
2003	6	19	LXK75	0.634	2	0.06	0.06	0.06	0.06	0.06
2003	6	20	LXK75	0.62889	2	0.06	0.06	0.06	0.06	0.06
2003	6	21	LXK75	0.634	2	0.06	0.06	0.06	0.06	0.06
2003	6	22	LXK75	0.634	2	0.06	0.06	0.06	0.06	0.06
2003	6	23	LXK75	0.634	2	0.06	0.06	0.06	0.06	0.06
2003	6	24	LXK75	0.634	2	0.06	0.06	0.06	0.06	0.06
2003	6	25	LXK75	0.62953	2	0.06	0.06	0.06	0.06	0.06
2003	6	26	LXK75	0.62697	2	0.06	0.06	0.06	0.06	0.06
2003	6	27	LXK75	0.62761	2	0.06	0.06	0.06	0.06	0.06
2003	6	28	LXK75	0.62697	2	0.06	0.06	0.06	0.06	0.06
2003	6	29	LXK75	0.62697	2	0.06	0.06	0.06	0.06	0.06
2003	6	30	LXK75	0.62697	2	0.06	0.06	0.06	0.06	0.06
2003	7	1	LXK75	0.62506	2	0.06	0.06	0.06	0.06	0.06
2003	7	2	LXK75	0.6225	2	0.06	0.06	0.06	0.06	0.06
2003	7	3	LXK75	0.62697	2	0.06	0.06	0.06	0.06	0.06
2003	7	4	LXK75	0.62761	2	0.06	0.06	0.06	0.06	0.06
2003	7	5	LXK75	0.62697	2	0.06	0.06	0.06	0.06	0.06
2003	7	6	LXK75	0.62697	2	0.06	0.06	0.06	0.06	0.06
2003	7	7	LXK75	0.62825	2	0.06	0.06	0.06	0.06	0.06
2003	7	8	LXK75	0.63336	2	0.06	0.06	0.06	0.06	0.06
2003	7	9	LXK75	0.634	2	0.06	0.06	0.06	0.06	0.06
2003	7	10	LXK75	0.63209	2	0.06	0.06	0.06	0.06	0.06
2003	7	11	LXK75	0.63017	2	0.06	0.06	0.06	0.06	0.06
2003	7	12	LXK75	0.63209	2	0.06	0.06	0.06	0.06	0.06
2003	7	13	LXK75	0.63209	2	0.06	0.06	0.06	0.06	0.06
2003	7	14	LXK75	0.63336	2	0.06	0.06	0.06	0.06	0.06
2003	7	15	LXK75	0.63592	2	0.06	0.06	0.06	0.06	0.06
2003	7	16	LXK75	0.63273	2	0.06	0.06	0.06	0.06	0.06
2003	7	17	LXK75	0.63081	2	0.06	0.06	0.06	0.06	0.06
2003	7	18	LXK75	0.62825	2	0.06	0.06	0.06	0.06	0.06
2003	7	19	LXK75	0.63081	2	0.06	0.06	0.06	0.06	0.06
2003	7	20	LXK75	0.63081	2	0.06	0.06	0.06	0.06	0.06
2003	7	21	LXK75	0.62825	2	0.06	0.06	0.06	0.06	0.06
2003	7	22	LXK75	0.62506	2	0.06	0.06	0.06	0.06	0.06
2003	7	23	LXK75	0.62633	2	0.06	0.06	0.06	0.06	0.06
2003	7	24	LXK75	0.6257	2	0.06	0.06	0.06	0.06	0.06
2003	7	25	LXK75	0.62697	2	0.06	0.06	0.06	0.06	0.06
2003	7	26	LXK75	0.6257	2	0.06	0.06	0.06	0.06	0.06
2003	7	27	LXK75	0.6257	2	0.06	0.06	0.06	0.06	0.06
2003	7	28	LXK75	0.62697	2	0.06	0.06	0.06	0.06	0.06
2003	7	29	LXK75	0.62889	2	0.06	0.06	0.06	0.06	0.06
2003	7	30	LXK75	0.62825	2	0.06	0.06	0.06	0.06	0.06
2003	7	31	LXK75	0.63017	2	0.06	0.06	0.06	0.06	0.06
2003	8	1	LXK75	0.62889	2	0.06	0.06	0.06	0.06	0.06
2003	8	2	LXK75	0.63017	2	0.06	0.06	0.06	0.06	0.06
2003	8	3	LXK75	0.63017	2	0.06	0.06	0.06	0.06	0.06
2003	8	4	LXK75	0.62697	2	0.06	0.06	0.06	0.06	0.06
2003	8	5	LXK75	0.6257	2	0.06	0.06	0.06	0.06	0.06
2003	8	6	LXK75	0.62442	2	0.06	0.06	0.06	0.06	0.06
2003	8	7	LXK75	0.62378	2	0.06	0.06	0.06	0.06	0.06
2003	8	8	LXK75	0.62697	2	0.06	0.06	0.06	0.06	0.06
2003	8	9	LXK75	0.62378	2	0.06	0.06	0.06	0.06	0.06
2003	8	10	LXK75	0.62378	2	0.06	0.06	0.06	0.06	0.06
2003	8	11	LXK75	0.62761	2	0.06	0.06	0.06	0.06	0.06
2003	8	12	LXK75	0.62953	2	0.06	0.06	0.06	0.06	0.06
2003	8	13	LXK75	0.63017	2	0.06	0.06	0.06	0.06	0.06
2003	8	14	LXK75	0.62953	2	0.06	0.06	0.06	0.06	0.06
2003	8	15	LXK75	0.63081	2	0.06	0.06	0.06	0.06	0.06
2003	8	16	LXK75	0.62953	2	0.06	0.06	0.06	0.06	0.06
2003	8	17	LXK75	0.62953	2	0.06	0.06	0.06	0.06	0.06
2003	8	18	LXK75	0.63336	2	0.06	0.06	0.06	0.06	0.06
2003	8	19	LXK75	0.63912	2	0.06	0.06	0.06	0.06	0.06
2003	8	20	LXK75	0.63912	2	0.06	0.06	0.06	0.06	0.06
2003	8	21	LXK75	0.63848	2	0.06	0.06	0.06	0.06	0.06
2003	8	22	LXK75	0.64167	2	0.06	0.06	0.06	0.06	0.06
2003	8	23	LXK75	0.63848	2	0.06	0.06	0.06	0.06	0.06
2003	8	24	LXK75	0.63848	2	0.06	0.06	0.06	0.06	0.06
2003	8	25	LXK75	0.64295	2	0.06	0.06	0.06	0.06	0.06
2003	8	26	LXK75	0.64103	2	0.06	0.06	0.06	0.06	0.06
2003	8	27	LXK75	0.6404	2	0.06	0.06	0.06	0.06	0.06
2003	8	28	LXK75	0.64103	2	0.06	0.06	0.06	0.06	0.06
2003	8	29	LXK75	0.64103	2	0.06	0.06	0.06	0.06	0.06
2003	8	30	LXK75	0.64103	2	0.06	0.06	0.06	0.06	0.06
2003	8	31	LXK75	0.64103	2	0.06	0.06	0.06	0.06	0.06
2003	9	1	LXK75	0.64167	2	0.06	0.06	0.06	0.06	0.06
2003	9	2	LXK75	0.64231	2	0.06	0.06	0.06	0.06	0.06
2003	9	3	LXK75	0.64551	2	0.06	0.06	0.06	0.06	0.06
2003	9	4	LXK75	0.64679	2	0.06	0.06	0.06	0.06	0.06
2003	9	5	LXK75	0.64615	2	0.06	0.06	0.06	0.06	0.06
2003	9	6	LXK75	0.64679	2	0.06	0.06	0.06	0.06	0.06
2003	9	7	LXK75	0.64679	2	0.06	0.06	0.06	0.06	0.06
2003	9	8	LXK75	0.64679	2	0.06	0.06	0.06	0.06	0.06
2003	9	9	LXK75	0.64551	2	0.06	0.06	0.06	0.06	0.06
2003	9	10	LXK75	0.64231	2	0.06	0.06	0.06	0.06	0.06
2003	9	11	LXK75	0.6404	2	0.06	0.06	0.06	0.06	0.06
2003	9	12	LXK75	0.6404	2	0.06	0.06	0.06	0.06	0.06
2003	9	13	LXK75	0.6404	2	0.06	0.06	0.06	0.06	0.06
2003	9	14	LXK75	0.6404	2	0.06	0.06	0.06	0.06	0.06
2003	9	15	LXK75	0.6404	2	0.06	0.06	0.06	0.06	0.06
2003	9	16	LXK75	0.64103	2	0.06	0.06	0.06	0.06	0.06
2003	9	17	LXK75	0.64487	2	0.06	0.06	0.06	0.06	0.06
2003	9	18	LXK75	0.64551	2	0.06	0.06	0.06	0.06	0.06
2003	9	19	LXK75	0.64487	2	0.06	0.06	0.06	0.06	0.06
2003	9	20	LXK75	0.64551	2	0.06	0.06	0.06	0.06	0.06
2003	9	21	LXK75	0.64551	2	0.06	0.06	0.06	0.06	0.06
2003	9	22	LXK75	0.64423	2	0.06	0.06	0.06	0.06	0.06
2003	9	23	LXK75	0.63976	2	0.06	0.06	0.06	0.06	0.06
2003	9	24	LXK75	0.6404	2	0.06	0.06	0.06	0.06	0.06
2003	9	25	LXK75	0.63912	2	0.06	0.06	0.06	0.06	0.06
2003	9	26	LXK75	0.63656	2	0.06	0.06	0.06	0.06	0.06
2003	9	27	LXK75	0.63912	2	0.06	0.06	0.06	0.06	0.06
2003	9	28	LXK75	0.63912	2	0.06	0.06	0.06	0.06	0.06
2003	9	29	LXK75	0.63464	2	0.06	0.06	0.06	0.06	0.06
2003	9	30	LXK75	0.634	2	0.06	0.06	0.06	0.06	0.06
2003	10	1	LXK75	0.63081	2	0.06	0.06	0.06	0.06	0.06
2003	10	2	LXK75	0.63336	2	0.06	0.06	0.06	0.06	0.06
2003	10	3	LXK75	0.63528	2	0.06	0.06	0.06	0.06	0.06
2003	10	4	LXK75	0.63336	2	0.06	0.06	0.06	0.06	0.06
2003	10	5	LXK75	0.63336	2	0.06	0.06	0.06	0.06	0.06
2003	10	6	LXK75	0.6372	2	0.06	0.06	0.06	0.06	0.06
2003	10	7	LXK75	0.6372	2	0.06	0.06	0.06	0.06	0.06
2003	10	8	LXK75	0.63592	2	0.06	0.06	0.06	0.06	0.06
2003	10	9	LXK75	0.63656	2	0.06	0.06	0.06	0.06	0.06
2003	10	10	LXK75	0.63976	2	0.06	0.06	0.06	0.06	0.06
2003	10	11	LXK75	0.63656	2	0.06	0.06	0.06	0.06	0.06
2003	10	12	LXK75	0.63656	2	0.06	0.06	0.06	0.06	0.06
2003	10	13	LXK75	0.63912	2	0.06	0.06	0.06	0.06	0.06
2003	10	14	LXK75	0.64167	2	0.06	0.06	0.06	0.06	0.06
2003	10	15	LXK75	0.64231	2	0.06	0.06	0.06	0.06	0.06
2003	10	16	LXK75	0.64423	2	0.06	0.06	0.06	0.06	0.06
2003	10	17	LXK75	0.64231	2	0.06	0.06	0.06	0.06	0.06
2003	10	18	LXK75	0.64423	2	0.06	0.06	0.06	0.06	0.06
2003	10	19	LXK75	0.64423	2	0.06	0.06	0.06	0.06	0.06
2003	10	20	LXK75	0.64167	2	0.06	0.06	0.06	0.06	0.06
2003	10	21	LXK75	0.64231	2	0.06	0.06	0.06	0.06	0.06
2003	10	22	LXK75	0.64103	2	0.06	0.06	0.06	0.06	0.06
2003	10	23	LXK75	0.6372	2	0.06	0.06	0.06	0.06	0.06
2003	10	24	LXK75	0.63464	2	0.06	0.06	0.06	0.06	0.06
2003	10	25	LXK75	0.6372	2	0.06	0.06	0.06	0.06	0.06
2003	10	26	LXK75	0.6372	2	0.06	0.06	0.06	0.06	0.06
2003	10	27	LXK75	0.634	2	0.06	0.06	0.06	0.06	0.06
2003	10	28	LXK75	0.63528	2	0.06	0.06	0.06	0.06	0.06
2003	10	29	LXK75	0.6404	2	0.06	0.06	0.06	0.06	0.06
2003	10	30	LXK75	0.6404	2	0.06	0.06	0.06	0.06	0.06
2003	10	31	LXK75	0.64167	2	0.06	0.06	0.06	0.06	0.06
2003	11	1	LXK75	0.6404	2	0.06	0.06	0.06	0.06	0.06
2003	11	2	LXK75	0.6404	2	0.06	0.06	0.06	0.06	0.06
2003	11	3	LXK75	0.64231	2	0.06	0.06	0.06	0.06	0.06
2003	11	4	LXK75	0.64615	2	0.06	0.06	0.06	0.06	0.06
2003	11	5	LXK75	0.64551	2	0.06	0.06	0.06	0.06	0.06
2003	11	6	LXK75	0.64423	2	0.06	0.06	0.06	0.06	0.06
2003	11	7	LXK75	0.64359	2	0.06	0.06	0.06	0.06	0.06
2003	11	8	LXK75	0.64423	2	0.06	0.06	0.06	0.06	0.06
2003	11	9	LXK75	0.64423	2	0.06	0.06	0.06	0.06	0.06
2003	11	10	LXK75	0.64487	2	0.06	0.06	0.06	0.06	0.06
2003	11	11	LXK75	0.64295	2	0.06	0.06	0.06	0.06	0.06
2003	11	12	LXK75	0.63976	2	0.06	0.06	0.06	0.06	0.06
2003	11	13	LXK75	0.64103	2	0.06	0.06	0.06	0.06	0.06
2003	11	14	LXK75	0.64231	2	0.06	0.06	0.06	0.06	0.06
2003	11	15	LXK75	0.64103	2	0.06	0.06	0.06	0.06	0.06
2003	11	16	LXK75	0.64103	2	0.06	0.06	0.06	0.06	0.06
2003	11	17	LXK75	0.64231	2	0.06	0.06	0.06	0.06	0.06
2003	11	18	LXK75	0.6372	2	0.06	0.06	0.06	0.06	0.06
2003	11	19	LXK75	0.63592	2	0.06	0.06	0.06	0.06	0.06
2003	11	20	LXK75	0.634	2	0.06	0.06	0.06	0.06	0.06
2003	11	21	LXK75	0.634	2	0.06	0.06	0.06	0.06	0.06
2003	11	22	LXK75	0.634	2	0.06	0.06	0.06	0.06	0.06
2003	11	23	LXK75	0.634	2	0.06	0.06	0.06	0.06	0.06
2003	11	24	LXK75	0.634	2	0.06	0.06	0.06	0.06	0.06
2003	11	25	LXK75	0.63848	2	0.06	0.06	0.06	0.06	0.06
2003	11	26	LXK75	0.63912	2	0.06	0.06	0.06	0.06	0.06
2003	11	27	LXK75	0.63784	2	0.06	0.06	0.06	0.06	0.06
2003	11	28	LXK75	0.63784	2	0.06	0.06	0.06	0.06	0.06
2003	11	29	LXK75	0.63784	2	0.06	0.06	0.06	0.06	0.06
2003	11	30	LXK75	0.63784	2	0.06	0.06	0.06	0.06	0.06
2003	12	1	LXK75	0.6372	2	0.06	0.06	0.06	0.06	0.06
2003	12	2	LXK75	0.63976	2	0.06	0.06	0.06	0.06	0.06
2003	12	3	LXK75	0.63912	2	0.06	0.06	0.06	0.06	0.06
2003	12	4	LXK75	0.63912	2	0.06	0.06	0.06	0.06	0.06
2003	12	5	LXK75	0.6404	2	0.06	0.06	0.06	0.06	0.06
2003	12	6	LXK75	0.63912	2	0.06	0.06	0.06	0.06	0.06
2003	12	7	LXK75	0.63912	2	0.06	0.06	0.06	0.06	0.06
2003	12	8	LXK75	0.63848	2	0.06	0.06	0.06	0.06	0.06
2003	12	9	LXK75	0.63784	2	0.06	0.06	0.06	0.06	0.06
2003	12	10	LXK75	0.6372	2	0.06	0.06	0.06	0.06	0.06
2003	12	11	LXK75	0.63592	2	0.06	0.06	0.06	0.06	0.06
2003	12	12	LXK75	0.63848	2	0.06	0.06	0.06	0.06	0.06
2003	12	13	LXK75	0.63592	2	0.06	0.06	0.06	0.06	0.06
2003	12	14	LXK75	0.63592	2	0.06	0.06	0.06	0.06	0.06
2003	12	15	LXK75	0.63848	2	0.06	0.06	0.06	0.06	0.06
2003	12	16	LXK75	0.63848	2	0.06	0.06	0.06	0.06	0.06
2003	12	17	LXK75	0.63784	2	0.06	0.06	0.06	0.06	0.06
2003	12	18	LXK75	0.63784	2	0.06	0.06	0.06	0.06	0.06
2003	12	19	LXK75	0.6404	2	0.06	0.06	0.06	0.06	0.06
2003	12	20	LXK75	0.63784	2	0.06	0.06	0.06	0.06	0.06
2003	12	21	LXK75	0.63784	2	0.06	0.06	0.06	0.06	0.06
2003	12	22	LXK75	0.64103	2	0.06	0.06	0.06	0.06	0.06
2003	12	23	LXK75	0.64103	2	0.06	0.06	0.06	0.06	0.06
2003	12	24	LXK75	0.63976	2	0.06	0.06	0.06	0.06	0.06
2003	12	25	LXK75	0.63976	2	0.06	0.06	0.06	0.06	0.06
2003	12	26	LXK75	0.63976	2	0.06	0.06	0.06	0.06	0.06
2003	12	27	LXK75	0.64103	2	0.06	0.06	0.06	0.06	0.06
