year	month	day	symbol	nav	kinni	enne55_jatkab	katkestab_3ei	katkestab_3jah	parast55_jatkab_3ei	parast55_jatkab_3jah
2008	11	27	SWK25	0.74129	1.5	0.06	0.06	0.06	0.06	0.06
2008	11	28	SWK25	0.74157	1.5	0.06	0.06	0.06	0.06	0.06
2008	11	29	SWK25	0.74129	1.5	0.06	0.06	0.06	0.06	0.06
2008	11	30	SWK25	0.74129	1.5	0.06	0.06	0.06	0.06	0.06
2008	12	1	SWK25	0.74102	1.5	0.06	0.06	0.06	0.06	0.06
2008	12	2	SWK25	0.73557	1.5	0.06	0.06	0.06	0.06	0.06
2008	12	3	SWK25	0.7367	1.5	0.06	0.06	0.06	0.06	0.06
2008	12	4	SWK25	0.73766	1.5	0.06	0.06	0.06	0.06	0.06
2008	12	5	SWK25	0.73521	1.5	0.06	0.06	0.06	0.06	0.06
2008	12	6	SWK25	0.73766	1.5	0.06	0.06	0.06	0.06	0.06
2008	12	7	SWK25	0.73766	1.5	0.06	0.06	0.06	0.06	0.06
2008	12	8	SWK25	0.73709	1.5	0.06	0.06	0.06	0.06	0.06
2008	12	9	SWK25	0.73817	1.5	0.06	0.06	0.06	0.06	0.06
2008	12	10	SWK25	0.73752	1.5	0.06	0.06	0.06	0.06	0.06
2008	12	11	SWK25	0.73594	1.5	0.06	0.06	0.06	0.06	0.06
2008	12	12	SWK25	0.73316	1.5	0.06	0.06	0.06	0.06	0.06
2008	12	13	SWK25	0.73594	1.5	0.06	0.06	0.06	0.06	0.06
2008	12	14	SWK25	0.73594	1.5	0.06	0.06	0.06	0.06	0.06
2008	12	15	SWK25	0.72808	1.5	0.06	0.06	0.06	0.06	0.06
2008	12	16	SWK25	0.72587	1.5	0.06	0.06	0.06	0.06	0.06
2008	12	17	SWK25	0.72415	1.5	0.06	0.06	0.06	0.06	0.06
2008	12	18	SWK25	0.72515	1.5	0.06	0.06	0.06	0.06	0.06
2008	12	19	SWK25	0.7235	1.5	0.06	0.06	0.06	0.06	0.06
2008	12	20	SWK25	0.72515	1.5	0.06	0.06	0.06	0.06	0.06
2008	12	21	SWK25	0.72515	1.5	0.06	0.06	0.06	0.06	0.06
2008	12	22	SWK25	0.71982	1.5	0.06	0.06	0.06	0.06	0.06
2008	12	23	SWK25	0.71912	1.5	0.06	0.06	0.06	0.06	0.06
2008	12	24	SWK25	0.71912	1.5	0.06	0.06	0.06	0.06	0.06
2008	12	25	SWK25	0.71912	1.5	0.06	0.06	0.06	0.06	0.06
2008	12	26	SWK25	0.71912	1.5	0.06	0.06	0.06	0.06	0.06
2008	12	27	SWK25	0.71982	1.5	0.06	0.06	0.06	0.06	0.06
2008	12	28	SWK25	0.71982	1.5	0.06	0.06	0.06	0.06	0.06
2008	12	29	SWK25	0.71887	1.5	0.06	0.06	0.06	0.06	0.06
2008	12	30	SWK25	0.71844	1.5	0.06	0.06	0.06	0.06	0.06
2008	12	31	SWK25	0.72038	1.5	0.06	0.06	0.06	0.06	0.06
2009	1	1	SWK25	0.72038	1.5	0.06	0.06	0.06	0.06	0.06
2009	1	2	SWK25	0.72416	1.5	0.06	0.06	0.06	0.06	0.06
2009	1	3	SWK25	0.72038	1.5	0.06	0.06	0.06	0.06	0.06
2009	1	4	SWK25	0.72038	1.5	0.06	0.06	0.06	0.06	0.06
2009	1	5	SWK25	0.72948	1.5	0.06	0.06	0.06	0.06	0.06
2009	1	6	SWK25	0.73389	1.5	0.06	0.06	0.06	0.06	0.06
2009	1	7	SWK25	0.73451	1.5	0.06	0.06	0.06	0.06	0.06
2009	1	8	SWK25	0.73252	1.5	0.06	0.06	0.06	0.06	0.06
2009	1	9	SWK25	0.73357	1.5	0.06	0.06	0.06	0.06	0.06
2009	1	10	SWK25	0.73252	1.5	0.06	0.06	0.06	0.06	0.06
2009	1	11	SWK25	0.73252	1.5	0.06	0.06	0.06	0.06	0.06
2009	1	12	SWK25	0.73286	1.5	0.06	0.06	0.06	0.06	0.06
2009	1	13	SWK25	0.73224	1.5	0.06	0.06	0.06	0.06	0.06
2009	1	14	SWK25	0.73027	1.5	0.06	0.06	0.06	0.06	0.06
2009	1	15	SWK25	0.72305	1.5	0.06	0.06	0.06	0.06	0.06
2009	1	16	SWK25	0.72169	1.5	0.06	0.06	0.06	0.06	0.06
2009	1	17	SWK25	0.72305	1.5	0.06	0.06	0.06	0.06	0.06
2009	1	18	SWK25	0.72305	1.5	0.06	0.06	0.06	0.06	0.06
2009	1	19	SWK25	0.72235	1.5	0.06	0.06	0.06	0.06	0.06
2009	1	20	SWK25	0.72124	1.5	0.06	0.06	0.06	0.06	0.06
2009	1	21	SWK25	0.71793	1.5	0.06	0.06	0.06	0.06	0.06
2009	1	22	SWK25	0.71749	1.5	0.06	0.06	0.06	0.06	0.06
2009	1	23	SWK25	0.71527	1.5	0.06	0.06	0.06	0.06	0.06
2009	1	24	SWK25	0.71749	1.5	0.06	0.06	0.06	0.06	0.06
2009	1	25	SWK25	0.71749	1.5	0.06	0.06	0.06	0.06	0.06
2009	1	26	SWK25	0.71397	1.5	0.06	0.06	0.06	0.06	0.06
2009	1	27	SWK25	0.71421	1.5	0.06	0.06	0.06	0.06	0.06
2009	1	28	SWK25	0.71695	1.5	0.06	0.06	0.06	0.06	0.06
2009	1	29	SWK25	0.71974	1.5	0.06	0.06	0.06	0.06	0.06
2009	1	30	SWK25	0.7195	1.5	0.06	0.06	0.06	0.06	0.06
2009	1	31	SWK25	0.71974	1.5	0.06	0.06	0.06	0.06	0.06
2009	2	1	SWK25	0.71974	1.5	0.06	0.06	0.06	0.06	0.06
2009	2	2	SWK25	0.71792	1.5	0.06	0.06	0.06	0.06	0.06
2009	2	3	SWK25	0.71552	1.5	0.06	0.06	0.06	0.06	0.06
2009	2	4	SWK25	0.71543	1.5	0.06	0.06	0.06	0.06	0.06
2009	2	5	SWK25	0.71552	1.5	0.06	0.06	0.06	0.06	0.06
2009	2	6	SWK25	0.71657	1.5	0.06	0.06	0.06	0.06	0.06
2009	2	7	SWK25	0.71552	1.5	0.06	0.06	0.06	0.06	0.06
2009	2	8	SWK25	0.71552	1.5	0.06	0.06	0.06	0.06	0.06
2009	2	9	SWK25	0.71866	1.5	0.06	0.06	0.06	0.06	0.06
2009	2	10	SWK25	0.71993	1.5	0.06	0.06	0.06	0.06	0.06
2009	2	11	SWK25	0.71887	1.5	0.06	0.06	0.06	0.06	0.06
2009	2	12	SWK25	0.71873	1.5	0.06	0.06	0.06	0.06	0.06
2009	2	13	SWK25	0.7174	1.5	0.06	0.06	0.06	0.06	0.06
2009	2	14	SWK25	0.71873	1.5	0.06	0.06	0.06	0.06	0.06
2009	2	15	SWK25	0.71873	1.5	0.06	0.06	0.06	0.06	0.06
2009	2	16	SWK25	0.7174	1.5	0.06	0.06	0.06	0.06	0.06
2009	2	17	SWK25	0.71571	1.5	0.06	0.06	0.06	0.06	0.06
2009	2	18	SWK25	0.71257	1.5	0.06	0.06	0.06	0.06	0.06
2009	2	19	SWK25	0.71046	1.5	0.06	0.06	0.06	0.06	0.06
2009	2	20	SWK25	0.70844	1.5	0.06	0.06	0.06	0.06	0.06
2009	2	21	SWK25	0.71046	1.5	0.06	0.06	0.06	0.06	0.06
2009	2	22	SWK25	0.71046	1.5	0.06	0.06	0.06	0.06	0.06
2009	2	23	SWK25	0.70765	1.5	0.06	0.06	0.06	0.06	0.06
2009	2	24	SWK25	0.70765	1.5	0.06	0.06	0.06	0.06	0.06
2009	2	25	SWK25	0.70617	1.5	0.06	0.06	0.06	0.06	0.06
2009	2	26	SWK25	0.70548	1.5	0.06	0.06	0.06	0.06	0.06
2009	2	27	SWK25	0.70507	1.5	0.06	0.06	0.06	0.06	0.06
2009	2	28	SWK25	0.70548	1.5	0.06	0.06	0.06	0.06	0.06
2009	3	1	SWK25	0.70548	1.5	0.06	0.06	0.06	0.06	0.06
2009	3	2	SWK25	0.70422	1.5	0.06	0.06	0.06	0.06	0.06
2009	3	3	SWK25	0.70144	1.5	0.06	0.06	0.06	0.06	0.06
2009	3	4	SWK25	0.7015	1.5	0.06	0.06	0.06	0.06	0.06
2009	3	5	SWK25	0.70217	1.5	0.06	0.06	0.06	0.06	0.06
2009	3	6	SWK25	0.70199	1.5	0.06	0.06	0.06	0.06	0.06
2009	3	7	SWK25	0.70217	1.5	0.06	0.06	0.06	0.06	0.06
2009	3	8	SWK25	0.70217	1.5	0.06	0.06	0.06	0.06	0.06
2009	3	9	SWK25	0.70155	1.5	0.06	0.06	0.06	0.06	0.06
2009	3	10	SWK25	0.70215	1.5	0.06	0.06	0.06	0.06	0.06
2009	3	11	SWK25	0.70258	1.5	0.06	0.06	0.06	0.06	0.06
2009	3	12	SWK25	0.70291	1.5	0.06	0.06	0.06	0.06	0.06
2009	3	13	SWK25	0.70328	1.5	0.06	0.06	0.06	0.06	0.06
2009	3	14	SWK25	0.70291	1.5	0.06	0.06	0.06	0.06	0.06
2009	3	15	SWK25	0.70291	1.5	0.06	0.06	0.06	0.06	0.06
2009	3	16	SWK25	0.70307	1.5	0.06	0.06	0.06	0.06	0.06
2009	3	17	SWK25	0.70284	1.5	0.06	0.06	0.06	0.06	0.06
2009	3	18	SWK25	0.70011	1.5	0.06	0.06	0.06	0.06	0.06
2009	3	19	SWK25	0.70141	1.5	0.06	0.06	0.06	0.06	0.06
2009	3	20	SWK25	0.70195	1.5	0.06	0.06	0.06	0.06	0.06
2009	3	21	SWK25	0.70141	1.5	0.06	0.06	0.06	0.06	0.06
2009	3	22	SWK25	0.70141	1.5	0.06	0.06	0.06	0.06	0.06
2009	3	23	SWK25	0.70242	1.5	0.06	0.06	0.06	0.06	0.06
2009	3	24	SWK25	0.70458	1.5	0.06	0.06	0.06	0.06	0.06
2009	3	25	SWK25	0.70464	1.5	0.06	0.06	0.06	0.06	0.06
2009	3	26	SWK25	0.70544	1.5	0.06	0.06	0.06	0.06	0.06
2009	3	27	SWK25	0.70739	1.5	0.06	0.06	0.06	0.06	0.06
2009	3	28	SWK25	0.70544	1.5	0.06	0.06	0.06	0.06	0.06
2009	3	29	SWK25	0.70544	1.5	0.06	0.06	0.06	0.06	0.06
2009	3	30	SWK25	0.70608	1.5	0.06	0.06	0.06	0.06	0.06
2009	3	31	SWK25	0.70497	1.5	0.06	0.06	0.06	0.06	0.06
2009	4	1	SWK25	0.70666	1.5	0.06	0.06	0.06	0.06	0.06
2009	4	2	SWK25	0.70827	1.5	0.06	0.06	0.06	0.06	0.06
2009	4	3	SWK25	0.70913	1.5	0.06	0.06	0.06	0.06	0.06
2009	4	4	SWK25	0.70827	1.5	0.06	0.06	0.06	0.06	0.06
2009	4	5	SWK25	0.70827	1.5	0.06	0.06	0.06	0.06	0.06
2009	4	6	SWK25	0.70918	1.5	0.06	0.06	0.06	0.06	0.06
2009	4	7	SWK25	0.70987	1.5	0.06	0.06	0.06	0.06	0.06
2009	4	8	SWK25	0.71019	1.5	0.06	0.06	0.06	0.06	0.06
2009	4	9	SWK25	0.7132	1.5	0.06	0.06	0.06	0.06	0.06
2009	4	10	SWK25	0.7132	1.5	0.06	0.06	0.06	0.06	0.06
2009	4	11	SWK25	0.71019	1.5	0.06	0.06	0.06	0.06	0.06
2009	4	12	SWK25	0.71019	1.5	0.06	0.06	0.06	0.06	0.06
2009	4	13	SWK25	0.71294	1.5	0.06	0.06	0.06	0.06	0.06
2009	4	14	SWK25	0.71562	1.5	0.06	0.06	0.06	0.06	0.06
2009	4	15	SWK25	0.71695	1.5	0.06	0.06	0.06	0.06	0.06
2009	4	16	SWK25	0.71915	1.5	0.06	0.06	0.06	0.06	0.06
2009	4	17	SWK25	0.72073	1.5	0.06	0.06	0.06	0.06	0.06
2009	4	18	SWK25	0.71915	1.5	0.06	0.06	0.06	0.06	0.06
2009	4	19	SWK25	0.71915	1.5	0.06	0.06	0.06	0.06	0.06
2009	4	20	SWK25	0.71961	1.5	0.06	0.06	0.06	0.06	0.06
2009	4	21	SWK25	0.71851	1.5	0.06	0.06	0.06	0.06	0.06
2009	4	22	SWK25	0.7189	1.5	0.06	0.06	0.06	0.06	0.06
2009	4	23	SWK25	0.71881	1.5	0.06	0.06	0.06	0.06	0.06
2009	4	24	SWK25	0.71965	1.5	0.06	0.06	0.06	0.06	0.06
2009	4	25	SWK25	0.71881	1.5	0.06	0.06	0.06	0.06	0.06
2009	4	26	SWK25	0.71881	1.5	0.06	0.06	0.06	0.06	0.06
2009	4	27	SWK25	0.72043	1.5	0.06	0.06	0.06	0.06	0.06
2009	4	28	SWK25	0.71916	1.5	0.06	0.06	0.06	0.06	0.06
2009	4	29	SWK25	0.72026	1.5	0.06	0.06	0.06	0.06	0.06
2009	4	30	SWK25	0.72298	1.5	0.06	0.06	0.06	0.06	0.06
2009	5	1	SWK25	0.72298	1.5	0.06	0.06	0.06	0.06	0.06
2009	5	2	SWK25	0.72026	1.5	0.06	0.06	0.06	0.06	0.06
2009	5	3	SWK25	0.72026	1.5	0.06	0.06	0.06	0.06	0.06
2009	5	4	SWK25	0.72366	1.5	0.06	0.06	0.06	0.06	0.06
2009	5	5	SWK25	0.72606	1.5	0.06	0.06	0.06	0.06	0.06
2009	5	6	SWK25	0.72799	1.5	0.06	0.06	0.06	0.06	0.06
2009	5	7	SWK25	0.7274	1.5	0.06	0.06	0.06	0.06	0.06
2009	5	8	SWK25	0.72746	1.5	0.06	0.06	0.06	0.06	0.06
2009	5	9	SWK25	0.7274	1.5	0.06	0.06	0.06	0.06	0.06
2009	5	10	SWK25	0.7274	1.5	0.06	0.06	0.06	0.06	0.06
2009	5	11	SWK25	0.72747	1.5	0.06	0.06	0.06	0.06	0.06
2009	5	12	SWK25	0.72756	1.5	0.06	0.06	0.06	0.06	0.06
2009	5	13	SWK25	0.72661	1.5	0.06	0.06	0.06	0.06	0.06
2009	5	14	SWK25	0.72547	1.5	0.06	0.06	0.06	0.06	0.06
2009	5	15	SWK25	0.72633	1.5	0.06	0.06	0.06	0.06	0.06
2009	5	16	SWK25	0.72547	1.5	0.06	0.06	0.06	0.06	0.06
2009	5	17	SWK25	0.72547	1.5	0.06	0.06	0.06	0.06	0.06
2009	5	18	SWK25	0.72831	1.5	0.06	0.06	0.06	0.06	0.06
2009	5	19	SWK25	0.72953	1.5	0.06	0.06	0.06	0.06	0.06
2009	5	20	SWK25	0.72988	1.5	0.06	0.06	0.06	0.06	0.06
2009	5	21	SWK25	0.7286	1.5	0.06	0.06	0.06	0.06	0.06
2009	5	22	SWK25	0.72751	1.5	0.06	0.06	0.06	0.06	0.06
2009	5	23	SWK25	0.7286	1.5	0.06	0.06	0.06	0.06	0.06
2009	5	24	SWK25	0.7286	1.5	0.06	0.06	0.06	0.06	0.06
2009	5	25	SWK25	0.72634	1.5	0.06	0.06	0.06	0.06	0.06
2009	5	26	SWK25	0.7265	1.5	0.06	0.06	0.06	0.06	0.06
2009	5	27	SWK25	0.72863	1.5	0.06	0.06	0.06	0.06	0.06
2009	5	28	SWK25	0.72788	1.5	0.06	0.06	0.06	0.06	0.06
2009	5	29	SWK25	0.7277	1.5	0.06	0.06	0.06	0.06	0.06
2009	5	30	SWK25	0.72788	1.5	0.06	0.06	0.06	0.06	0.06
2009	5	31	SWK25	0.72788	1.5	0.06	0.06	0.06	0.06	0.06
2009	6	1	SWK25	0.72724	1.5	0.06	0.06	0.06	0.06	0.06
2009	6	2	SWK25	0.72813	1.5	0.06	0.06	0.06	0.06	0.06
2009	6	3	SWK25	0.73008	1.5	0.06	0.06	0.06	0.06	0.06
2009	6	4	SWK25	0.72811	1.5	0.06	0.06	0.06	0.06	0.06
2009	6	5	SWK25	0.72834	1.5	0.06	0.06	0.06	0.06	0.06
2009	6	6	SWK25	0.72811	1.5	0.06	0.06	0.06	0.06	0.06
2009	6	7	SWK25	0.72811	1.5	0.06	0.06	0.06	0.06	0.06
2009	6	8	SWK25	0.72897	1.5	0.06	0.06	0.06	0.06	0.06
2009	6	9	SWK25	0.72903	1.5	0.06	0.06	0.06	0.06	0.06
2009	6	10	SWK25	0.73004	1.5	0.06	0.06	0.06	0.06	0.06
2009	6	11	SWK25	0.73069	1.5	0.06	0.06	0.06	0.06	0.06
2009	6	12	SWK25	0.73219	1.5	0.06	0.06	0.06	0.06	0.06
2009	6	13	SWK25	0.73069	1.5	0.06	0.06	0.06	0.06	0.06
2009	6	14	SWK25	0.73069	1.5	0.06	0.06	0.06	0.06	0.06
2009	6	15	SWK25	0.73314	1.5	0.06	0.06	0.06	0.06	0.06
2009	6	16	SWK25	0.73219	1.5	0.06	0.06	0.06	0.06	0.06
2009	6	17	SWK25	0.73013	1.5	0.06	0.06	0.06	0.06	0.06
2009	6	18	SWK25	0.72974	1.5	0.06	0.06	0.06	0.06	0.06
2009	6	19	SWK25	0.73056	1.5	0.06	0.06	0.06	0.06	0.06
2009	6	20	SWK25	0.72974	1.5	0.06	0.06	0.06	0.06	0.06
2009	6	21	SWK25	0.72974	1.5	0.06	0.06	0.06	0.06	0.06
2009	6	22	SWK25	0.72984	1.5	0.06	0.06	0.06	0.06	0.06
2009	6	23	SWK25	0.72984	1.5	0.06	0.06	0.06	0.06	0.06
2009	6	24	SWK25	0.72984	1.5	0.06	0.06	0.06	0.06	0.06
2009	6	25	SWK25	0.73013	1.5	0.06	0.06	0.06	0.06	0.06
2009	6	26	SWK25	0.73111	1.5	0.06	0.06	0.06	0.06	0.06
2009	6	27	SWK25	0.73013	1.5	0.06	0.06	0.06	0.06	0.06
2009	6	28	SWK25	0.73013	1.5	0.06	0.06	0.06	0.06	0.06
2009	6	29	SWK25	0.73276	1.5	0.06	0.06	0.06	0.06	0.06
2009	6	30	SWK25	0.73153	1.5	0.06	0.06	0.06	0.06	0.06
2009	7	1	SWK25	0.73119	1.5	0	0	0	0	0
2009	7	2	SWK25	0.73239	1.5	0	0	0	0	0
2009	7	3	SWK25	0.7333	1.5	0	0	0	0	0
2009	7	4	SWK25	0.73239	1.5	0	0	0	0	0
2009	7	5	SWK25	0.73239	1.5	0	0	0	0	0
2009	7	6	SWK25	0.73323	1.5	0	0	0	0	0
2009	7	7	SWK25	0.73225	1.5	0	0	0	0	0
2009	7	8	SWK25	0.73136	1.5	0	0	0	0	0
2009	7	9	SWK25	0.73049	1.5	0	0	0	0	0
2009	7	10	SWK25	0.73089	1.5	0	0	0	0	0
2009	7	11	SWK25	0.73049	1.5	0	0	0	0	0
2009	7	12	SWK25	0.73049	1.5	0	0	0	0	0
2009	7	13	SWK25	0.73015	1.5	0	0	0	0	0
2009	7	14	SWK25	0.73091	1.5	0	0	0	0	0
2009	7	15	SWK25	0.72963	1.5	0	0	0	0	0
2009	7	16	SWK25	0.73031	1.5	0	0	0	0	0
2009	7	17	SWK25	0.73238	1.5	0	0	0	0	0
2009	7	18	SWK25	0.73031	1.5	0	0	0	0	0
2009	7	19	SWK25	0.73031	1.5	0	0	0	0	0
2009	7	20	SWK25	0.73337	1.5	0	0	0	0	0
2009	7	21	SWK25	0.73579	1.5	0	0	0	0	0
2009	7	22	SWK25	0.73593	1.5	0	0	0	0	0
2009	7	23	SWK25	0.73735	1.5	0	0	0	0	0
2009	7	24	SWK25	0.73795	1.5	0	0	0	0	0
2009	7	25	SWK25	0.73735	1.5	0	0	0	0	0
2009	7	26	SWK25	0.73735	1.5	0	0	0	0	0
2009	7	27	SWK25	0.7386	1.5	0	0	0	0	0
2009	7	28	SWK25	0.7398	1.5	0	0	0	0	0
2009	7	29	SWK25	0.74054	1.5	0	0	0	0	0
2009	7	30	SWK25	0.74269	1.5	0	0	0	0	0
2009	7	31	SWK25	0.74444	1.5	0	0	0	0	0
2009	8	1	SWK25	0.74269	1.5	0	0	0	0	0
2009	8	2	SWK25	0.74269	1.5	0	0	0	0	0
2009	8	3	SWK25	0.74506	1.5	0	0	0	0	0
2009	8	4	SWK25	0.74824	1.5	0	0	0	0	0
2009	8	5	SWK25	0.74892	1.5	0	0	0	0	0
2009	8	6	SWK25	0.74953	1.5	0	0	0	0	0
2009	8	7	SWK25	0.74979	1.5	0	0	0	0	0
2009	8	8	SWK25	0.74953	1.5	0	0	0	0	0
2009	8	9	SWK25	0.74953	1.5	0	0	0	0	0
2009	8	10	SWK25	0.75038	1.5	0	0	0	0	0
2009	8	11	SWK25	0.74933	1.5	0	0	0	0	0
2009	8	12	SWK25	0.74869	1.5	0	0	0	0	0
2009	8	13	SWK25	0.74993	1.5	0	0	0	0	0
2009	8	14	SWK25	0.75188	1.5	0	0	0	0	0
2009	8	15	SWK25	0.74993	1.5	0	0	0	0	0
2009	8	16	SWK25	0.74993	1.5	0	0	0	0	0
2009	8	17	SWK25	0.75064	1.5	0	0	0	0	0
2009	8	18	SWK25	0.74971	1.5	0	0	0	0	0
2009	8	19	SWK25	0.75039	1.5	0	0	0	0	0
2009	8	20	SWK25	0.75039	1.5	0	0	0	0	0
2009	8	21	SWK25	0.7536	1.5	0	0	0	0	0
2009	8	22	SWK25	0.75039	1.5	0	0	0	0	0
2009	8	23	SWK25	0.75039	1.5	0	0	0	0	0
2009	8	24	SWK25	0.75526	1.5	0	0	0	0	0
2009	8	25	SWK25	0.75726	1.5	0	0	0	0	0
2009	8	26	SWK25	0.75715	1.5	0	0	0	0	0
2009	8	27	SWK25	0.75627	1.5	0	0	0	0	0
2009	8	28	SWK25	0.7568	1.5	0	0	0	0	0
2009	8	29	SWK25	0.75627	1.5	0	0	0	0	0
2009	8	30	SWK25	0.75627	1.5	0	0	0	0	0
2009	8	31	SWK25	0.75631	1.5	0	0	0	0	0
2009	9	1	SWK25	0.75535	1.5	0	0	0	0	0
2009	9	2	SWK25	0.75344	1.5	0	0	0	0	0
2009	9	3	SWK25	0.75279	1.5	0	0	0	0	0
2009	9	4	SWK25	0.7542	1.5	0	0	0	0	0
2009	9	5	SWK25	0.75279	1.5	0	0	0	0	0
2009	9	6	SWK25	0.75279	1.5	0	0	0	0	0
2009	9	7	SWK25	0.75595	1.5	0	0	0	0	0
2009	9	8	SWK25	0.75613	1.5	0	0	0	0	0
2009	9	9	SWK25	0.75595	1.5	0	0	0	0	0
2009	9	10	SWK25	0.7573	1.5	0	0	0	0	0
2009	9	11	SWK25	0.75971	1.5	0	0	0	0	0
2009	9	12	SWK25	0.7573	1.5	0	0	0	0	0
2009	9	13	SWK25	0.7573	1.5	0	0	0	0	0
2009	9	14	SWK25	0.75896	1.5	0	0	0	0	0
2009	9	15	SWK25	0.75869	1.5	0	0	0	0	0
2009	9	16	SWK25	0.75991	1.5	0	0	0	0	0
2009	9	17	SWK25	0.76091	1.5	0	0	0	0	0
2009	9	18	SWK25	0.7607	1.5	0	0	0	0	0
2009	9	19	SWK25	0.76091	1.5	0	0	0	0	0
2009	9	20	SWK25	0.76091	1.5	0	0	0	0	0
2009	9	21	SWK25	0.75956	1.5	0	0	0	0	0
2009	9	22	SWK25	0.75976	1.5	0	0	0	0	0
2009	9	23	SWK25	0.76125	1.5	0	0	0	0	0
2009	9	24	SWK25	0.76171	1.5	0	0	0	0	0
2009	9	25	SWK25	0.75648	1.5	0	0	0	0	0
2009	9	26	SWK25	0.76171	1.5	0	0	0	0	0
2009	9	27	SWK25	0.76171	1.5	0	0	0	0	0
2009	9	28	SWK25	0.75212	1.5	0	0	0	0	0
2009	9	29	SWK25	0.75278	1.5	0	0	0	0	0
2009	9	30	SWK25	0.75245	1.5	0	0	0	0	0
2009	10	1	SWK25	0.75218	1.5	0	0	0	0	0
2009	10	2	SWK25	0.75041	1.5	0	0	0	0	0
2009	10	3	SWK25	0.75218	1.5	0	0	0	0	0
2009	10	4	SWK25	0.75218	1.5	0	0	0	0	0
2009	10	5	SWK25	0.75048	1.5	0	0	0	0	0
2009	10	6	SWK25	0.7519	1.5	0	0	0	0	0
2009	10	7	SWK25	0.75305	1.5	0	0	0	0	0
2009	10	8	SWK25	0.75338	1.5	0	0	0	0	0
2009	10	9	SWK25	0.75315	1.5	0	0	0	0	0
2009	10	10	SWK25	0.75338	1.5	0	0	0	0	0
2009	10	11	SWK25	0.75338	1.5	0	0	0	0	0
2009	10	12	SWK25	0.75438	1.5	0	0	0	0	0
2009	10	13	SWK25	0.75356	1.5	0	0	0	0	0
2009	10	14	SWK25	0.75402	1.5	0	0	0	0	0
2009	10	15	SWK25	0.75338	1.5	0	0	0	0	0
2009	10	16	SWK25	0.75314	1.5	0	0	0	0	0
2009	10	17	SWK25	0.75338	1.5	0	0	0	0	0
2009	10	18	SWK25	0.75338	1.5	0	0	0	0	0
2009	10	19	SWK25	0.75409	1.5	0	0	0	0	0
2009	10	20	SWK25	0.75505	1.5	0	0	0	0	0
2009	10	21	SWK25	0.75447	1.5	0	0	0	0	0
2009	10	22	SWK25	0.75391	1.5	0	0	0	0	0
2009	10	23	SWK25	0.75271	1.5	0	0	0	0	0
2009	10	24	SWK25	0.75391	1.5	0	0	0	0	0
2009	10	25	SWK25	0.75391	1.5	0	0	0	0	0
2009	10	26	SWK25	0.75499	1.5	0	0	0	0	0
2009	10	27	SWK25	0.75645	1.5	0	0	0	0	0
2009	10	28	SWK25	0.7547	1.5	0	0	0	0	0
2009	10	29	SWK25	0.75331	1.5	0	0	0	0	0
2009	10	30	SWK25	0.75469	1.5	0	0	0	0	0
2009	10	31	SWK25	0.75331	1.5	0	0	0	0	0
2009	11	1	SWK25	0.75331	1.5	0	0	0	0	0
2009	11	2	SWK25	0.75416	1.5	0	0	0	0	0
2009	11	3	SWK25	0.75308	1.5	0	0	0	0	0
2009	11	4	SWK25	0.75305	1.5	0	0	0	0	0
2009	11	5	SWK25	0.75386	1.5	0	0	0	0	0
2009	11	6	SWK25	0.75447	1.5	0	0	0	0	0
2009	11	7	SWK25	0.75386	1.5	0	0	0	0	0
2009	11	8	SWK25	0.75386	1.5	0	0	0	0	0
2009	11	9	SWK25	0.75715	1.5	0	0	0	0	0
2009	11	10	SWK25	0.76014	1.5	0	0	0	0	0
2009	11	11	SWK25	0.76113	1.5	0	0	0	0	0
2009	11	12	SWK25	0.76166	1.5	0	0	0	0	0
2009	11	13	SWK25	0.76097	1.5	0	0	0	0	0
2009	11	14	SWK25	0.76166	1.5	0	0	0	0	0
2009	11	15	SWK25	0.76166	1.5	0	0	0	0	0
2009	11	16	SWK25	0.76298	1.5	0	0	0	0	0
2009	11	17	SWK25	0.76484	1.5	0	0	0	0	0
2009	11	18	SWK25	0.76404	1.5	0	0	0	0	0
2009	11	19	SWK25	0.7623	1.5	0	0	0	0	0
2009	11	20	SWK25	0.76126	1.5	0	0	0	0	0
2009	11	21	SWK25	0.7623	1.5	0	0	0	0	0
2009	11	22	SWK25	0.7623	1.5	0	0	0	0	0
2009	11	23	SWK25	0.76278	1.5	0	0	0	0	0
2009	11	24	SWK25	0.76297	1.5	0	0	0	0	0
2009	11	25	SWK25	0.76241	1.5	0	0	0	0	0
2009	11	26	SWK25	0.7615	1.5	0	0	0	0	0
2009	11	27	SWK25	0.76008	1.5	0	0	0	0	0
2009	11	28	SWK25	0.7615	1.5	0	0	0	0	0
2009	11	29	SWK25	0.7615	1.5	0	0	0	0	0
2009	11	30	SWK25	0.76549	1.5	0	0	0	0	0
2009	12	1	SWK25	0.76812	1.5	0	0	0	0	0
2009	12	2	SWK25	0.76974	1.5	0	0	0	0	0
2009	12	3	SWK25	0.76955	1.5	0	0	0	0	0
2009	12	4	SWK25	0.77087	1.5	0	0	0	0	0
2009	12	5	SWK25	0.76955	1.5	0	0	0	0	0
2009	12	6	SWK25	0.76955	1.5	0	0	0	0	0
2009	12	7	SWK25	0.77148	1.5	0	0	0	0	0
2009	12	8	SWK25	0.77083	1.5	0	0	0	0	0
2009	12	9	SWK25	0.76828	1.5	0	0	0	0	0
2009	12	10	SWK25	0.76766	1.5	0	0	0	0	0
