year	month	day	symbol	nav	kinni	enne55_jatkab	katkestab_3ei	katkestab_3jah	parast55_jatkab_3ei	parast55_jatkab_3jah
2003	3	9	SPK50	0.66596	1	0.06	0.06	0.06	0.06	0.06
2003	3	10	SPK50	0.6634	1	0.06	0.06	0.06	0.06	0.06
2003	3	11	SPK50	0.66276	1	0.06	0.06	0.06	0.06	0.06
2003	3	12	SPK50	0.66213	1	0.06	0.06	0.06	0.06	0.06
2003	3	13	SPK50	0.66724	1	0.06	0.06	0.06	0.06	0.06
2003	3	14	SPK50	0.66979	1	0.06	0.06	0.06	0.06	0.06
2003	3	15	SPK50	0.66724	1	0.06	0.06	0.06	0.06	0.06
2003	3	16	SPK50	0.66724	1	0.06	0.06	0.06	0.06	0.06
2003	3	17	SPK50	0.67171	1	0.06	0.06	0.06	0.06	0.06
2003	3	18	SPK50	0.67363	1	0.06	0.06	0.06	0.06	0.06
2003	3	19	SPK50	0.67299	1	0.06	0.06	0.06	0.06	0.06
2003	3	20	SPK50	0.67491	1	0.06	0.06	0.06	0.06	0.06
2003	3	21	SPK50	0.6781	1	0.06	0.06	0.06	0.06	0.06
2003	3	22	SPK50	0.67491	1	0.06	0.06	0.06	0.06	0.06
2003	3	23	SPK50	0.67491	1	0.06	0.06	0.06	0.06	0.06
2003	3	24	SPK50	0.67427	1	0.06	0.06	0.06	0.06	0.06
2003	3	25	SPK50	0.67555	1	0.06	0.06	0.06	0.06	0.06
2003	3	26	SPK50	0.67619	1	0.06	0.06	0.06	0.06	0.06
2003	3	27	SPK50	0.67682	1	0.06	0.06	0.06	0.06	0.06
2003	3	28	SPK50	0.67746	1	0.06	0.06	0.06	0.06	0.06
2003	3	29	SPK50	0.67682	1	0.06	0.06	0.06	0.06	0.06
2003	3	30	SPK50	0.67682	1	0.06	0.06	0.06	0.06	0.06
2003	3	31	SPK50	0.67619	1	0.06	0.06	0.06	0.06	0.06
2003	4	1	SPK50	0.67682	1	0.06	0.06	0.06	0.06	0.06
2003	4	2	SPK50	0.67874	1	0.06	0.06	0.06	0.06	0.06
2003	4	3	SPK50	0.67938	1	0.06	0.06	0.06	0.06	0.06
2003	4	4	SPK50	0.6813	1	0.06	0.06	0.06	0.06	0.06
2003	4	5	SPK50	0.67938	1	0.06	0.06	0.06	0.06	0.06
2003	4	6	SPK50	0.67938	1	0.06	0.06	0.06	0.06	0.06
2003	4	7	SPK50	0.68577	1	0.06	0.06	0.06	0.06	0.06
2003	4	8	SPK50	0.68577	1	0.06	0.06	0.06	0.06	0.06
2003	4	9	SPK50	0.68577	1	0.06	0.06	0.06	0.06	0.06
2003	4	10	SPK50	0.68386	1	0.06	0.06	0.06	0.06	0.06
2003	4	11	SPK50	0.68386	1	0.06	0.06	0.06	0.06	0.06
2003	4	12	SPK50	0.68386	1	0.06	0.06	0.06	0.06	0.06
2003	4	13	SPK50	0.68386	1	0.06	0.06	0.06	0.06	0.06
2003	4	14	SPK50	0.68577	1	0.06	0.06	0.06	0.06	0.06
2003	4	15	SPK50	0.68769	1	0.06	0.06	0.06	0.06	0.06
2003	4	16	SPK50	0.68769	1	0.06	0.06	0.06	0.06	0.06
2003	4	17	SPK50	0.68705	1	0.06	0.06	0.06	0.06	0.06
2003	4	18	SPK50	0.68769	1	0.06	0.06	0.06	0.06	0.06
2003	4	19	SPK50	0.68769	1	0.06	0.06	0.06	0.06	0.06
2003	4	20	SPK50	0.68769	1	0.06	0.06	0.06	0.06	0.06
2003	4	21	SPK50	0.68897	1	0.06	0.06	0.06	0.06	0.06
2003	4	22	SPK50	0.68897	1	0.06	0.06	0.06	0.06	0.06
2003	4	23	SPK50	0.69025	1	0.06	0.06	0.06	0.06	0.06
2003	4	24	SPK50	0.68897	1	0.06	0.06	0.06	0.06	0.06
2003	4	25	SPK50	0.68961	1	0.06	0.06	0.06	0.06	0.06
2003	4	26	SPK50	0.68897	1	0.06	0.06	0.06	0.06	0.06
2003	4	27	SPK50	0.68897	1	0.06	0.06	0.06	0.06	0.06
2003	4	28	SPK50	0.68897	1	0.06	0.06	0.06	0.06	0.06
2003	4	29	SPK50	0.69089	1	0.06	0.06	0.06	0.06	0.06
2003	4	30	SPK50	0.69089	1	0.06	0.06	0.06	0.06	0.06
2003	5	1	SPK50	0.69089	1	0.06	0.06	0.06	0.06	0.06
2003	5	2	SPK50	0.69152	1	0.06	0.06	0.06	0.06	0.06
2003	5	3	SPK50	0.69089	1	0.06	0.06	0.06	0.06	0.06
2003	5	4	SPK50	0.69089	1	0.06	0.06	0.06	0.06	0.06
2003	5	5	SPK50	0.6928	1	0.06	0.06	0.06	0.06	0.06
2003	5	6	SPK50	0.69472	1	0.06	0.06	0.06	0.06	0.06
2003	5	7	SPK50	0.69408	1	0.06	0.06	0.06	0.06	0.06
2003	5	8	SPK50	0.69216	1	0.06	0.06	0.06	0.06	0.06
2003	5	9	SPK50	0.69344	1	0.06	0.06	0.06	0.06	0.06
2003	5	10	SPK50	0.69216	1	0.06	0.06	0.06	0.06	0.06
2003	5	11	SPK50	0.69216	1	0.06	0.06	0.06	0.06	0.06
2003	5	12	SPK50	0.6928	1	0.06	0.06	0.06	0.06	0.06
2003	5	13	SPK50	0.69344	1	0.06	0.06	0.06	0.06	0.06
2003	5	14	SPK50	0.69408	1	0.06	0.06	0.06	0.06	0.06
2003	5	15	SPK50	0.69472	1	0.06	0.06	0.06	0.06	0.06
2003	5	16	SPK50	0.69728	1	0.06	0.06	0.06	0.06	0.06
2003	5	17	SPK50	0.69472	1	0.06	0.06	0.06	0.06	0.06
2003	5	18	SPK50	0.69472	1	0.06	0.06	0.06	0.06	0.06
2003	5	19	SPK50	0.69536	1	0.06	0.06	0.06	0.06	0.06
2003	5	20	SPK50	0.69472	1	0.06	0.06	0.06	0.06	0.06
2003	5	21	SPK50	0.69472	1	0.06	0.06	0.06	0.06	0.06
2003	5	22	SPK50	0.69472	1	0.06	0.06	0.06	0.06	0.06
2003	5	23	SPK50	0.69536	1	0.06	0.06	0.06	0.06	0.06
2003	5	24	SPK50	0.69472	1	0.06	0.06	0.06	0.06	0.06
2003	5	25	SPK50	0.69472	1	0.06	0.06	0.06	0.06	0.06
2003	5	26	SPK50	0.69472	1	0.06	0.06	0.06	0.06	0.06
2003	5	27	SPK50	0.696	1	0.06	0.06	0.06	0.06	0.06
2003	5	28	SPK50	0.69472	1	0.06	0.06	0.06	0.06	0.06
2003	5	29	SPK50	0.69536	1	0.06	0.06	0.06	0.06	0.06
2003	5	30	SPK50	0.69664	1	0.06	0.06	0.06	0.06	0.06
2003	5	31	SPK50	0.69536	1	0.06	0.06	0.06	0.06	0.06
2003	6	1	SPK50	0.69536	1	0.06	0.06	0.06	0.06	0.06
2003	6	2	SPK50	0.69728	1	0.06	0.06	0.06	0.06	0.06
2003	6	3	SPK50	0.69792	1	0.06	0.06	0.06	0.06	0.06
2003	6	4	SPK50	0.69855	1	0.06	0.06	0.06	0.06	0.06
2003	6	5	SPK50	0.69919	1	0.06	0.06	0.06	0.06	0.06
2003	6	6	SPK50	0.69919	1	0.06	0.06	0.06	0.06	0.06
2003	6	7	SPK50	0.69919	1	0.06	0.06	0.06	0.06	0.06
2003	6	8	SPK50	0.69919	1	0.06	0.06	0.06	0.06	0.06
2003	6	9	SPK50	0.70111	1	0.06	0.06	0.06	0.06	0.06
2003	6	10	SPK50	0.70111	1	0.06	0.06	0.06	0.06	0.06
2003	6	11	SPK50	0.70367	1	0.06	0.06	0.06	0.06	0.06
2003	6	12	SPK50	0.70431	1	0.06	0.06	0.06	0.06	0.06
2003	6	13	SPK50	0.70431	1	0.06	0.06	0.06	0.06	0.06
2003	6	14	SPK50	0.70431	1	0.06	0.06	0.06	0.06	0.06
2003	6	15	SPK50	0.70431	1	0.06	0.06	0.06	0.06	0.06
2003	6	16	SPK50	0.70495	1	0.06	0.06	0.06	0.06	0.06
2003	6	17	SPK50	0.70431	1	0.06	0.06	0.06	0.06	0.06
2003	6	18	SPK50	0.69983	1	0.06	0.06	0.06	0.06	0.06
2003	6	19	SPK50	0.70111	1	0.06	0.06	0.06	0.06	0.06
2003	6	20	SPK50	0.69919	1	0.06	0.06	0.06	0.06	0.06
2003	6	21	SPK50	0.70111	1	0.06	0.06	0.06	0.06	0.06
2003	6	22	SPK50	0.70111	1	0.06	0.06	0.06	0.06	0.06
2003	6	23	SPK50	0.70111	1	0.06	0.06	0.06	0.06	0.06
2003	6	24	SPK50	0.70111	1	0.06	0.06	0.06	0.06	0.06
2003	6	25	SPK50	0.70175	1	0.06	0.06	0.06	0.06	0.06
2003	6	26	SPK50	0.69855	1	0.06	0.06	0.06	0.06	0.06
2003	6	27	SPK50	0.69792	1	0.06	0.06	0.06	0.06	0.06
2003	6	28	SPK50	0.69855	1	0.06	0.06	0.06	0.06	0.06
2003	6	29	SPK50	0.69855	1	0.06	0.06	0.06	0.06	0.06
2003	6	30	SPK50	0.696	1	0.06	0.06	0.06	0.06	0.06
2003	7	1	SPK50	0.69664	1	0.06	0.06	0.06	0.06	0.06
2003	7	2	SPK50	0.696	1	0.06	0.06	0.06	0.06	0.06
2003	7	3	SPK50	0.69728	1	0.06	0.06	0.06	0.06	0.06
2003	7	4	SPK50	0.69792	1	0.06	0.06	0.06	0.06	0.06
2003	7	5	SPK50	0.69728	1	0.06	0.06	0.06	0.06	0.06
2003	7	6	SPK50	0.69728	1	0.06	0.06	0.06	0.06	0.06
2003	7	7	SPK50	0.69983	1	0.06	0.06	0.06	0.06	0.06
2003	7	8	SPK50	0.70047	1	0.06	0.06	0.06	0.06	0.06
2003	7	9	SPK50	0.70111	1	0.06	0.06	0.06	0.06	0.06
2003	7	10	SPK50	0.70239	1	0.06	0.06	0.06	0.06	0.06
2003	7	11	SPK50	0.70303	1	0.06	0.06	0.06	0.06	0.06
2003	7	12	SPK50	0.70239	1	0.06	0.06	0.06	0.06	0.06
2003	7	13	SPK50	0.70239	1	0.06	0.06	0.06	0.06	0.06
2003	7	14	SPK50	0.70431	1	0.06	0.06	0.06	0.06	0.06
2003	7	15	SPK50	0.70303	1	0.06	0.06	0.06	0.06	0.06
2003	7	16	SPK50	0.70047	1	0.06	0.06	0.06	0.06	0.06
2003	7	17	SPK50	0.69983	1	0.06	0.06	0.06	0.06	0.06
2003	7	18	SPK50	0.70047	1	0.06	0.06	0.06	0.06	0.06
2003	7	19	SPK50	0.69983	1	0.06	0.06	0.06	0.06	0.06
2003	7	20	SPK50	0.69983	1	0.06	0.06	0.06	0.06	0.06
2003	7	21	SPK50	0.69919	1	0.06	0.06	0.06	0.06	0.06
2003	7	22	SPK50	0.69792	1	0.06	0.06	0.06	0.06	0.06
2003	7	23	SPK50	0.69855	1	0.06	0.06	0.06	0.06	0.06
2003	7	24	SPK50	0.69855	1	0.06	0.06	0.06	0.06	0.06
2003	7	25	SPK50	0.69919	1	0.06	0.06	0.06	0.06	0.06
2003	7	26	SPK50	0.69855	1	0.06	0.06	0.06	0.06	0.06
2003	7	27	SPK50	0.69855	1	0.06	0.06	0.06	0.06	0.06
2003	7	28	SPK50	0.69919	1	0.06	0.06	0.06	0.06	0.06
2003	7	29	SPK50	0.69855	1	0.06	0.06	0.06	0.06	0.06
2003	7	30	SPK50	0.69919	1	0.06	0.06	0.06	0.06	0.06
2003	7	31	SPK50	0.69983	1	0.06	0.06	0.06	0.06	0.06
2003	8	1	SPK50	0.69855	1	0.06	0.06	0.06	0.06	0.06
2003	8	2	SPK50	0.69983	1	0.06	0.06	0.06	0.06	0.06
2003	8	3	SPK50	0.69983	1	0.06	0.06	0.06	0.06	0.06
2003	8	4	SPK50	0.69728	1	0.06	0.06	0.06	0.06	0.06
2003	8	5	SPK50	0.69919	1	0.06	0.06	0.06	0.06	0.06
2003	8	6	SPK50	0.69664	1	0.06	0.06	0.06	0.06	0.06
2003	8	7	SPK50	0.69664	1	0.06	0.06	0.06	0.06	0.06
2003	8	8	SPK50	0.69855	1	0.06	0.06	0.06	0.06	0.06
2003	8	9	SPK50	0.69664	1	0.06	0.06	0.06	0.06	0.06
2003	8	10	SPK50	0.69664	1	0.06	0.06	0.06	0.06	0.06
2003	8	11	SPK50	0.69855	1	0.06	0.06	0.06	0.06	0.06
2003	8	12	SPK50	0.69855	1	0.06	0.06	0.06	0.06	0.06
2003	8	13	SPK50	0.69983	1	0.06	0.06	0.06	0.06	0.06
2003	8	14	SPK50	0.69728	1	0.06	0.06	0.06	0.06	0.06
2003	8	15	SPK50	0.69855	1	0.06	0.06	0.06	0.06	0.06
2003	8	16	SPK50	0.69728	1	0.06	0.06	0.06	0.06	0.06
2003	8	17	SPK50	0.69728	1	0.06	0.06	0.06	0.06	0.06
2003	8	18	SPK50	0.69919	1	0.06	0.06	0.06	0.06	0.06
2003	8	19	SPK50	0.70111	1	0.06	0.06	0.06	0.06	0.06
2003	8	20	SPK50	0.69919	1	0.06	0.06	0.06	0.06	0.06
2003	8	21	SPK50	0.70495	1	0.06	0.06	0.06	0.06	0.06
2003	8	22	SPK50	0.70878	1	0.06	0.06	0.06	0.06	0.06
2003	8	23	SPK50	0.70495	1	0.06	0.06	0.06	0.06	0.06
2003	8	24	SPK50	0.70495	1	0.06	0.06	0.06	0.06	0.06
2003	8	25	SPK50	0.70878	1	0.06	0.06	0.06	0.06	0.06
2003	8	26	SPK50	0.7075	1	0.06	0.06	0.06	0.06	0.06
2003	8	27	SPK50	0.70878	1	0.06	0.06	0.06	0.06	0.06
2003	8	28	SPK50	0.71006	1	0.06	0.06	0.06	0.06	0.06
2003	8	29	SPK50	0.7107	1	0.06	0.06	0.06	0.06	0.06
2003	8	30	SPK50	0.71006	1	0.06	0.06	0.06	0.06	0.06
2003	8	31	SPK50	0.71006	1	0.06	0.06	0.06	0.06	0.06
2003	9	1	SPK50	0.71134	1	0.06	0.06	0.06	0.06	0.06
2003	9	2	SPK50	0.7107	1	0.06	0.06	0.06	0.06	0.06
2003	9	3	SPK50	0.71389	1	0.06	0.06	0.06	0.06	0.06
2003	9	4	SPK50	0.71389	1	0.06	0.06	0.06	0.06	0.06
2003	9	5	SPK50	0.71262	1	0.06	0.06	0.06	0.06	0.06
2003	9	6	SPK50	0.71389	1	0.06	0.06	0.06	0.06	0.06
2003	9	7	SPK50	0.71389	1	0.06	0.06	0.06	0.06	0.06
2003	9	8	SPK50	0.71389	1	0.06	0.06	0.06	0.06	0.06
2003	9	9	SPK50	0.71262	1	0.06	0.06	0.06	0.06	0.06
2003	9	10	SPK50	0.70942	1	0.06	0.06	0.06	0.06	0.06
2003	9	11	SPK50	0.7107	1	0.06	0.06	0.06	0.06	0.06
2003	9	12	SPK50	0.71006	1	0.06	0.06	0.06	0.06	0.06
2003	9	13	SPK50	0.7107	1	0.06	0.06	0.06	0.06	0.06
2003	9	14	SPK50	0.7107	1	0.06	0.06	0.06	0.06	0.06
2003	9	15	SPK50	0.71198	1	0.06	0.06	0.06	0.06	0.06
2003	9	16	SPK50	0.71517	1	0.06	0.06	0.06	0.06	0.06
2003	9	17	SPK50	0.71517	1	0.06	0.06	0.06	0.06	0.06
2003	9	18	SPK50	0.71453	1	0.06	0.06	0.06	0.06	0.06
2003	9	19	SPK50	0.71389	1	0.06	0.06	0.06	0.06	0.06
2003	9	20	SPK50	0.71453	1	0.06	0.06	0.06	0.06	0.06
2003	9	21	SPK50	0.71453	1	0.06	0.06	0.06	0.06	0.06
2003	9	22	SPK50	0.70878	1	0.06	0.06	0.06	0.06	0.06
2003	9	23	SPK50	0.70814	1	0.06	0.06	0.06	0.06	0.06
2003	9	24	SPK50	0.70686	1	0.06	0.06	0.06	0.06	0.06
2003	9	25	SPK50	0.70622	1	0.06	0.06	0.06	0.06	0.06
2003	9	26	SPK50	0.70622	1	0.06	0.06	0.06	0.06	0.06
2003	9	27	SPK50	0.70622	1	0.06	0.06	0.06	0.06	0.06
2003	9	28	SPK50	0.70622	1	0.06	0.06	0.06	0.06	0.06
2003	9	29	SPK50	0.70559	1	0.06	0.06	0.06	0.06	0.06
2003	9	30	SPK50	0.70239	1	0.06	0.06	0.06	0.06	0.06
2003	10	1	SPK50	0.70559	1	0.06	0.06	0.06	0.06	0.06
2003	10	2	SPK50	0.7075	1	0.06	0.06	0.06	0.06	0.06
2003	10	3	SPK50	0.70942	1	0.06	0.06	0.06	0.06	0.06
2003	10	4	SPK50	0.7075	1	0.06	0.06	0.06	0.06	0.06
2003	10	5	SPK50	0.7075	1	0.06	0.06	0.06	0.06	0.06
2003	10	6	SPK50	0.70878	1	0.06	0.06	0.06	0.06	0.06
2003	10	7	SPK50	0.70878	1	0.06	0.06	0.06	0.06	0.06
2003	10	8	SPK50	0.70878	1	0.06	0.06	0.06	0.06	0.06
2003	10	9	SPK50	0.7107	1	0.06	0.06	0.06	0.06	0.06
2003	10	10	SPK50	0.71006	1	0.06	0.06	0.06	0.06	0.06
2003	10	11	SPK50	0.7107	1	0.06	0.06	0.06	0.06	0.06
2003	10	12	SPK50	0.7107	1	0.06	0.06	0.06	0.06	0.06
2003	10	13	SPK50	0.71134	1	0.06	0.06	0.06	0.06	0.06
2003	10	14	SPK50	0.71198	1	0.06	0.06	0.06	0.06	0.06
2003	10	15	SPK50	0.71198	1	0.06	0.06	0.06	0.06	0.06
2003	10	16	SPK50	0.71198	1	0.06	0.06	0.06	0.06	0.06
2003	10	17	SPK50	0.71198	1	0.06	0.06	0.06	0.06	0.06
2003	10	18	SPK50	0.71198	1	0.06	0.06	0.06	0.06	0.06
2003	10	19	SPK50	0.71198	1	0.06	0.06	0.06	0.06	0.06
2003	10	20	SPK50	0.71262	1	0.06	0.06	0.06	0.06	0.06
2003	10	21	SPK50	0.71325	1	0.06	0.06	0.06	0.06	0.06
2003	10	22	SPK50	0.7107	1	0.06	0.06	0.06	0.06	0.06
2003	10	23	SPK50	0.70878	1	0.06	0.06	0.06	0.06	0.06
2003	10	24	SPK50	0.70814	1	0.06	0.06	0.06	0.06	0.06
2003	10	25	SPK50	0.70878	1	0.06	0.06	0.06	0.06	0.06
2003	10	26	SPK50	0.70878	1	0.06	0.06	0.06	0.06	0.06
2003	10	27	SPK50	0.70814	1	0.06	0.06	0.06	0.06	0.06
2003	10	28	SPK50	0.71006	1	0.06	0.06	0.06	0.06	0.06
2003	10	29	SPK50	0.71006	1	0.06	0.06	0.06	0.06	0.06
2003	10	30	SPK50	0.70814	1	0.06	0.06	0.06	0.06	0.06
2003	10	31	SPK50	0.7075	1	0.06	0.06	0.06	0.06	0.06
2003	11	1	SPK50	0.70814	1	0.06	0.06	0.06	0.06	0.06
2003	11	2	SPK50	0.70814	1	0.06	0.06	0.06	0.06	0.06
2003	11	3	SPK50	0.71134	1	0.06	0.06	0.06	0.06	0.06
2003	11	4	SPK50	0.71198	1	0.06	0.06	0.06	0.06	0.06
2003	11	5	SPK50	0.7107	1	0.06	0.06	0.06	0.06	0.06
2003	11	6	SPK50	0.71134	1	0.06	0.06	0.06	0.06	0.06
2003	11	7	SPK50	0.71262	1	0.06	0.06	0.06	0.06	0.06
2003	11	8	SPK50	0.71134	1	0.06	0.06	0.06	0.06	0.06
2003	11	9	SPK50	0.71134	1	0.06	0.06	0.06	0.06	0.06
2003	11	10	SPK50	0.71262	1	0.06	0.06	0.06	0.06	0.06
2003	11	11	SPK50	0.71006	1	0.06	0.06	0.06	0.06	0.06
2003	11	12	SPK50	0.7107	1	0.06	0.06	0.06	0.06	0.06
2003	11	13	SPK50	0.71134	1	0.06	0.06	0.06	0.06	0.06
2003	11	14	SPK50	0.71134	1	0.06	0.06	0.06	0.06	0.06
2003	11	15	SPK50	0.71134	1	0.06	0.06	0.06	0.06	0.06
2003	11	16	SPK50	0.71134	1	0.06	0.06	0.06	0.06	0.06
2003	11	17	SPK50	0.7075	1	0.06	0.06	0.06	0.06	0.06
2003	11	18	SPK50	0.70559	1	0.06	0.06	0.06	0.06	0.06
2003	11	19	SPK50	0.70303	1	0.06	0.06	0.06	0.06	0.06
2003	11	20	SPK50	0.70239	1	0.06	0.06	0.06	0.06	0.06
2003	11	21	SPK50	0.70303	1	0.06	0.06	0.06	0.06	0.06
2003	11	22	SPK50	0.70239	1	0.06	0.06	0.06	0.06	0.06
2003	11	23	SPK50	0.70239	1	0.06	0.06	0.06	0.06	0.06
2003	11	24	SPK50	0.70559	1	0.06	0.06	0.06	0.06	0.06
2003	11	25	SPK50	0.70495	1	0.06	0.06	0.06	0.06	0.06
2003	11	26	SPK50	0.70303	1	0.06	0.06	0.06	0.06	0.06
2003	11	27	SPK50	0.70111	1	0.06	0.06	0.06	0.06	0.06
2003	11	28	SPK50	0.69983	1	0.06	0.06	0.06	0.06	0.06
2003	11	29	SPK50	0.70111	1	0.06	0.06	0.06	0.06	0.06
2003	11	30	SPK50	0.70111	1	0.06	0.06	0.06	0.06	0.06
2003	12	1	SPK50	0.70111	1	0.06	0.06	0.06	0.06	0.06
2003	12	2	SPK50	0.69664	1	0.06	0.06	0.06	0.06	0.06
2003	12	3	SPK50	0.69728	1	0.06	0.06	0.06	0.06	0.06
2003	12	4	SPK50	0.69792	1	0.06	0.06	0.06	0.06	0.06
2003	12	5	SPK50	0.69855	1	0.06	0.06	0.06	0.06	0.06
2003	12	6	SPK50	0.69792	1	0.06	0.06	0.06	0.06	0.06
2003	12	7	SPK50	0.69792	1	0.06	0.06	0.06	0.06	0.06
2003	12	8	SPK50	0.69855	1	0.06	0.06	0.06	0.06	0.06
2003	12	9	SPK50	0.69983	1	0.06	0.06	0.06	0.06	0.06
2003	12	10	SPK50	0.69728	1	0.06	0.06	0.06	0.06	0.06
2003	12	11	SPK50	0.69919	1	0.06	0.06	0.06	0.06	0.06
2003	12	12	SPK50	0.70175	1	0.06	0.06	0.06	0.06	0.06
2003	12	13	SPK50	0.69919	1	0.06	0.06	0.06	0.06	0.06
2003	12	14	SPK50	0.69919	1	0.06	0.06	0.06	0.06	0.06
2003	12	15	SPK50	0.70239	1	0.06	0.06	0.06	0.06	0.06
2003	12	16	SPK50	0.70175	1	0.06	0.06	0.06	0.06	0.06
2003	12	17	SPK50	0.69983	1	0.06	0.06	0.06	0.06	0.06
2003	12	18	SPK50	0.70303	1	0.06	0.06	0.06	0.06	0.06
2003	12	19	SPK50	0.70495	1	0.06	0.06	0.06	0.06	0.06
2003	12	20	SPK50	0.70303	1	0.06	0.06	0.06	0.06	0.06
2003	12	21	SPK50	0.70303	1	0.06	0.06	0.06	0.06	0.06
2003	12	22	SPK50	0.70622	1	0.06	0.06	0.06	0.06	0.06
2003	12	23	SPK50	0.7075	1	0.06	0.06	0.06	0.06	0.06
2003	12	24	SPK50	0.7075	1	0.06	0.06	0.06	0.06	0.06
2003	12	25	SPK50	0.7075	1	0.06	0.06	0.06	0.06	0.06
2003	12	26	SPK50	0.7075	1	0.06	0.06	0.06	0.06	0.06
2003	12	27	SPK50	0.7075	1	0.06	0.06	0.06	0.06	0.06
