year	month	day	symbol	nav	kinni	enne55_jatkab	katkestab_3ei	katkestab_3jah	parast55_jatkab_3ei	parast55_jatkab_3jah
2003	3	20	SPK00	0.65701	1	0.06	0.06	0.06	0.06	0.06
2003	3	21	SPK00	0.65637	1	0.06	0.06	0.06	0.06	0.06
2003	3	22	SPK00	0.65701	1	0.06	0.06	0.06	0.06	0.06
2003	3	23	SPK00	0.65701	1	0.06	0.06	0.06	0.06	0.06
2003	3	24	SPK00	0.65637	1	0.06	0.06	0.06	0.06	0.06
2003	3	25	SPK00	0.65701	1	0.06	0.06	0.06	0.06	0.06
2003	3	26	SPK00	0.65637	1	0.06	0.06	0.06	0.06	0.06
2003	3	27	SPK00	0.65829	1	0.06	0.06	0.06	0.06	0.06
2003	3	28	SPK00	0.65893	1	0.06	0.06	0.06	0.06	0.06
2003	3	29	SPK00	0.65829	1	0.06	0.06	0.06	0.06	0.06
2003	3	30	SPK00	0.65829	1	0.06	0.06	0.06	0.06	0.06
2003	3	31	SPK00	0.66085	1	0.06	0.06	0.06	0.06	0.06
2003	4	1	SPK00	0.66213	1	0.06	0.06	0.06	0.06	0.06
2003	4	2	SPK00	0.66021	1	0.06	0.06	0.06	0.06	0.06
2003	4	3	SPK00	0.65893	1	0.06	0.06	0.06	0.06	0.06
2003	4	4	SPK00	0.65893	1	0.06	0.06	0.06	0.06	0.06
2003	4	5	SPK00	0.65893	1	0.06	0.06	0.06	0.06	0.06
2003	4	6	SPK00	0.65893	1	0.06	0.06	0.06	0.06	0.06
2003	4	7	SPK00	0.65765	1	0.06	0.06	0.06	0.06	0.06
2003	4	8	SPK00	0.65829	1	0.06	0.06	0.06	0.06	0.06
2003	4	9	SPK00	0.65893	1	0.06	0.06	0.06	0.06	0.06
2003	4	10	SPK00	0.65957	1	0.06	0.06	0.06	0.06	0.06
2003	4	11	SPK00	0.65829	1	0.06	0.06	0.06	0.06	0.06
2003	4	12	SPK00	0.65957	1	0.06	0.06	0.06	0.06	0.06
